scaffold11732_size8083	8083	0.475937	65	Metazoa
scaffold11733_size8083	8083	0.509341	73	Metazoa
scaffold11737_size8081	8081	0.458235	32	Metazoa
scaffold11739_size8081	8081	0.626779	2	Bacteria
scaffold11740_size8079	8079	0.494492	21	Metazoa
scaffold11742_size8078	8078	0.668235	1	Bacteria
scaffold11743_size8077	8077	0.382196	55	Metazoa
scaffold11744_size8077	8077	0.427139	38	Metazoa
scaffold11746_size8075	8075	0.528545	0	Bacteria
scaffold11750_size8072	8072	0.410307	1	Bacteria
scaffold11752_size8071	8071	0.480238	16	Metazoa
scaffold11753_size8071	8071	0.360674	2	Metazoa
scaffold11754_size8071	8071	0.680461	3	Bacteria
scaffold11755_size8070	8070	0.467782	19	Metazoa
scaffold11756_size8069	8069	0.636262	3	Bacteria
scaffold11757_size8069	8069	0.475895	39	Metazoa
scaffold11758_size8067	8067	0.655014	1	Bacteria
scaffold11761_size8065	8065	0.465964	2	Bacteria
scaffold11762_size8065	8065	0.459020	2	Bacteria
scaffold11763_size8064	8064	0.425595	65	Metazoa
scaffold11765_size8063	8063	0.500062	19	Metazoa
scaffold11766_size8062	8062	0.363433	2	Metazoa
scaffold11767_size11380	11380	0.510853	21	Metazoa
scaffold11769_size8060	8060	0.668238	2	Bacteria
scaffold11771_size8058	8058	0.470092	28	Metazoa
scaffold11772_size8058	8058	0.506329	68	Metazoa
scaffold11775_size8055	8055	0.497952	1	Bacteria
scaffold11776_size8055	8055	0.408566	52	Bacteria
scaffold11777_size8053	8053	0.566497	3	Bacteria
scaffold11778_size8053	8053	0.668571	0	Bacteria
scaffold11779_size8052	8052	0.440636	2	Bacteria
scaffold11780_size8052	8052	0.653626	1	Bacteria
scaffold11781_size8051	8051	0.462551	6	Viridiplantae
scaffold11783_size8050	8050	0.458509	65	Metazoa
scaffold11784_size8050	8050	0.582857	2	Bacteria
scaffold11785_size8050	8050	0.428447	14	Metazoa
scaffold11786_size8049	8049	0.372344	1	Metazoa
scaffold11788_size8048	8048	0.483847	17	Metazoa
scaffold11789_size8047	8047	0.648440	0	Bacteria
scaffold11790_size8046	8046	0.663932	2	Bacteria
scaffold11791_size8046	8046	0.505344	41	Metazoa
scaffold11792_size8046	8046	0.476634	9	Metazoa
scaffold11793_size8045	8045	0.482039	21	Metazoa
scaffold11794_size8045	8045	0.499316	3	Bacteria
scaffold11796_size8044	8044	0.470786	60	Metazoa
scaffold11798_size8043	8043	0.543081	2	Bacteria
scaffold11799_size8042	8042	0.688262	2	Bacteria
scaffold11802_size8041	8041	0.536625	0	Bacteria
scaffold11804_size8040	8040	0.477488	63	Metazoa
scaffold11806_size8038	8038	0.487061	7	Metazoa
scaffold11807_size8038	8038	0.480965	62	Metazoa
scaffold11808_size8037	8037	0.456265	24	Metazoa
scaffold11809_size8036	8036	0.470881	28	Metazoa
scaffold11810_size8036	8036	0.640742	2	Bacteria
scaffold11811_size8035	8035	0.468699	50	Metazoa
scaffold11812_size8034	8034	0.458551	55	Metazoa
scaffold11814_size8032	8032	0.527266	2	Bacteria
scaffold11815_size8031	8031	0.619226	7	Bacteria
scaffold11817_size8031	8031	0.473042	31	Metazoa
scaffold11818_size8031	8031	0.480887	42	Metazoa
scaffold11819_size8030	8030	0.502864	1	Bacteria
scaffold11820_size8028	8028	0.490658	28	Metazoa
scaffold11821_size8028	8028	0.409068	1	Bacteria
scaffold11822_size8028	8028	0.655830	2	Bacteria
scaffold11824_size8026	8026	0.419013	2	Bacteria
scaffold11826_size8023	8023	0.380656	1	Viridiplantae
scaffold11827_size8023	8023	0.482986	68	Bacteria
scaffold11828_size8022	8022	0.489279	22	Metazoa
scaffold11829_size8022	8022	0.485415	41	Metazoa
scaffold11830_size8021	8021	0.498940	1	Bacteria
scaffold11831_size8021	8021	0.502182	14	Metazoa
scaffold11832_size8021	8021	0.478743	2	Bacteria
scaffold11834_size8019	8019	0.651702	1	Bacteria
scaffold11836_size8016	8016	0.445609	17	Metazoa
scaffold11838_size8015	8015	0.469744	9	Metazoa
scaffold11839_size8014	8014	0.488146	45	Metazoa
scaffold11840_size8013	8013	0.460252	72	Metazoa
scaffold11844_size8012	8012	0.428732	92	Metazoa
scaffold11845_size8011	8011	0.461116	61	Metazoa
scaffold11846_size8010	8010	0.505868	34	Metazoa
scaffold11847_size8009	8009	0.445624	53	Metazoa
scaffold11848_size8009	8009	0.467974	42	Metazoa
scaffold11850_size12180	12180	0.481033	23	Bacteria
scaffold11851_size8007	8007	0.638067	1	Bacteria
scaffold11853_size8007	8007	0.463844	55	Metazoa
scaffold11854_size8006	8006	0.487884	78	Bacteria
scaffold11856_size8005	8005	0.508557	2	Bacteria
scaffold11857_size8004	8004	0.491504	68	Metazoa
scaffold11858_size8003	8003	0.448707	53	Metazoa
scaffold11859_size8002	8002	0.408023	1	Bacteria
scaffold11860_size7999	7999	0.482935	1	Bacteria
scaffold11861_size7998	7998	0.663666	2	Bacteria
scaffold11862_size7998	7998	0.630908	5	Bacteria
scaffold11863_size7997	7997	0.460798	31	Metazoa
scaffold11864_size7997	7997	0.641991	2	Bacteria
scaffold11866_size7995	7995	0.650156	5	Bacteria
scaffold11867_size7995	7995	0.432395	21	Metazoa
scaffold11868_size7995	7995	0.373233	1	Metazoa
scaffold11870_size7990	7990	0.549186	0	Bacteria
scaffold11871_size7988	7988	0.484602	37	Metazoa
scaffold11872_size7988	7988	0.471582	23	Metazoa
scaffold11873_size7985	7985	0.632686	0	Bacteria
scaffold11874_size7985	7985	0.468879	16	other_eukaryote
scaffold11875_size7985	7985	0.551910	1	Bacteria
scaffold11876_size7984	7984	0.467310	70	Not assigned
scaffold11880_size7980	7980	0.458521	64	Metazoa
scaffold11881_size7979	7979	0.461336	68	Metazoa
scaffold11882_size7978	7978	0.398095	69	Metazoa
scaffold11883_size7978	7978	0.464653	49	Metazoa
scaffold11885_size7976	7976	0.354313	2	Metazoa
scaffold11886_size7976	7976	0.440572	15	Metazoa
scaffold11887_size7976	7976	0.632021	2	Bacteria
scaffold11890_size7974	7974	0.422498	2	Bacteria
scaffold11891_size7974	7974	0.462503	29	Metazoa
scaffold11893_size7973	7973	0.454910	39	Metazoa
scaffold11894_size7973	7973	0.657971	2	Bacteria
scaffold11895_size7972	7972	0.477923	56	Metazoa
scaffold11897_size7971	7971	0.464810	12	Metazoa
scaffold11898_size7971	7971	0.469075	1	Bacteria
scaffold11899_size7970	7970	0.483061	15	Bacteria
scaffold11900_size7969	7969	0.451625	39	Metazoa
scaffold11901_size7969	7969	0.657423	1	Bacteria
scaffold11902_size7969	7969	0.444974	62	Metazoa
scaffold11904_size7967	7967	0.664742	2	Bacteria
scaffold11906_size7965	7965	0.679598	1	Bacteria
scaffold11907_size7965	7965	0.470935	6	Metazoa
scaffold11908_size7965	7965	0.345763	2	Bacteria
scaffold11910_size7961	7961	0.471549	8	Metazoa
scaffold11911_size7959	7959	0.489886	1	Bacteria
scaffold11912_size7957	7957	0.450421	57	Bacteria
scaffold11914_size7955	7955	0.608548	0	Bacteria
scaffold11915_size7955	7955	0.503834	76	other_eukaryote
scaffold11916_size7954	7954	0.470329	46	Metazoa
scaffold11917_size7953	7953	0.571860	0	Bacteria
scaffold11918_size7953	7953	0.614485	2	Bacteria
scaffold11920_size7951	7951	0.449755	39	Bacteria
scaffold11921_size7950	7950	0.432075	38	Metazoa
scaffold11922_size7950	7950	0.476981	44	Metazoa
scaffold11923_size7950	7950	0.500377	19	Metazoa
scaffold11924_size7950	7950	0.472956	66	Metazoa
scaffold11925_size7949	7949	0.390364	2	Bacteria
scaffold11926_size7948	7948	0.473578	11	Metazoa
scaffold11927_size7946	7946	0.372514	2	Metazoa
scaffold11928_size7946	7946	0.431664	2	Bacteria
scaffold11929_size7946	7946	0.607224	3	Bacteria
scaffold11930_size7944	7944	0.460473	67	Metazoa
scaffold11931_size7944	7944	0.341264	1	Metazoa
scaffold11932_size7943	7943	0.491124	58	Metazoa
scaffold11933_size7943	7943	0.628226	1	Bacteria
scaffold11934_size7943	7943	0.457762	17	other_eukaryote
scaffold11935_size7941	7941	0.476514	43	Metazoa
scaffold11937_size7941	7941	0.604332	2	Bacteria
scaffold11938_size7940	7940	0.481738	19	Metazoa
scaffold11939_size7939	7939	0.508880	6	Metazoa
scaffold11940_size7939	7939	0.509636	38	Metazoa
scaffold11941_size7939	7939	0.419700	2	Bacteria
scaffold11942_size7938	7938	0.440287	107	other_eukaryote
scaffold11943_size7937	7937	0.488976	12	Metazoa
scaffold11944_size7935	7935	0.420038	4	Metazoa
scaffold11945_size7935	7935	0.461752	6	Metazoa
scaffold11946_size7935	7935	0.421298	166	Metazoa
scaffold11947_size7934	7934	0.436980	1	Bacteria
scaffold11948_size7933	7933	0.650574	3	Bacteria
scaffold11949_size7933	7933	0.467289	72	Metazoa
scaffold11950_size9977	9977	0.479102	62	Metazoa
scaffold11951_size11309	11309	0.490229	24	Metazoa
scaffold11952_size7932	7932	0.472895	50	Metazoa
scaffold11953_size7931	7931	0.483419	14	Metazoa
scaffold11954_size7930	7930	0.455485	37	Metazoa
scaffold11955_size7929	7929	0.431454	23	Metazoa
scaffold11957_size7928	7928	0.452321	3	Bacteria
scaffold11958_size7928	7928	0.638623	2	Bacteria
scaffold11959_size7928	7928	0.415237	11	Metazoa
scaffold11961_size7928	7928	0.422427	12	Bacteria
scaffold11962_size7928	7928	0.657921	1	Bacteria
scaffold11963_size7928	7928	0.444248	7	Metazoa
scaffold11965_size7926	7926	0.464295	0	Bacteria
scaffold11966_size7925	7925	0.485552	4	Metazoa
scaffold11967_size7924	7924	0.418854	2	Bacteria
scaffold11968_size7924	7924	0.586699	2	Bacteria
scaffold11969_size7924	7924	0.471858	82	Metazoa
scaffold11970_size7924	7924	0.436774	1	Bacteria
scaffold11971_size7921	7921	0.500316	95	Metazoa
scaffold11972_size7921	7921	0.446156	14	Metazoa
scaffold11973_size7920	7920	0.434470	6	Metazoa
scaffold11974_size7919	7919	0.657533	3	Bacteria
scaffold11975_size14177	14177	0.494181	72	Metazoa
scaffold11976_size7916	7916	0.431531	41	Metazoa
scaffold11977_size7916	7916	0.599924	2	Bacteria
scaffold11978_size7916	7916	0.475745	64	Metazoa
scaffold11979_size7916	7916	0.467281	31	Metazoa
scaffold11981_size7914	7914	0.481931	21	Metazoa
scaffold11982_size7913	7913	0.505245	44	Metazoa
scaffold11983_size7912	7912	0.371714	2	other_eukaryote
scaffold11984_size7912	7912	0.472447	37	Metazoa
scaffold11985_size7912	7912	0.503160	40	Metazoa
scaffold11986_size7912	7912	0.684530	3	Bacteria
scaffold11988_size7911	7911	0.497914	68	Metazoa
scaffold11989_size7911	7911	0.346353	1	Bacteria
scaffold11990_size7910	7910	0.622377	1	Bacteria
scaffold11991_size7908	7908	0.461558	36	Metazoa
scaffold11992_size7908	7908	0.483814	27	Metazoa
scaffold11993_size7907	7907	0.462249	1	Bacteria
scaffold11994_size7906	7906	0.496205	28	Metazoa
scaffold11995_size7905	7905	0.477799	60	Metazoa
scaffold11996_size7905	7905	0.482479	45	Bacteria
scaffold11997_size7905	7905	0.485136	0	Bacteria
scaffold11998_size7904	7904	0.463436	69	Metazoa
scaffold11999_size7903	7903	0.421486	74	Bacteria
scaffold12000_size7902	7902	0.440774	37	Metazoa
scaffold12001_size7901	7901	0.459815	46	Metazoa
scaffold12002_size7899	7899	0.521205	34	other_eukaryote
scaffold12003_size7899	7899	0.658944	0	Bacteria
scaffold12004_size7898	7898	0.338567	2	Bacteria
scaffold12005_size7898	7898	0.491390	25	Metazoa
scaffold12006_size7897	7897	0.464354	30	Metazoa
scaffold12007_size7896	7896	0.587766	2	Bacteria
scaffold12008_size7896	7896	0.457827	67	Metazoa
scaffold12009_size7896	7896	0.453014	17	Metazoa
scaffold12010_size7896	7896	0.604737	2	Bacteria
scaffold12011_size7893	7893	0.549728	23	Metazoa
scaffold12014_size7893	7893	0.461928	6	Metazoa
scaffold12015_size7892	7892	0.582362	0	Bacteria
scaffold12016_size13489	13489	0.449869	13	Metazoa
scaffold12017_size7892	7892	0.627217	2	Bacteria
scaffold12018_size7892	7892	0.697415	1	Bacteria
scaffold12019_size7891	7891	0.470029	12	other_eukaryote
scaffold12020_size7891	7891	0.651248	2	Bacteria
scaffold12022_size14097	14097	0.421695	20	Metazoa
scaffold12023_size7889	7889	0.421853	25	Metazoa
scaffold12024_size7888	7888	0.483363	6	Metazoa
scaffold12025_size7888	7888	0.435598	22	Metazoa
scaffold12026_size7887	7887	0.344871	1	Metazoa
scaffold12029_size7885	7885	0.455549	51	Metazoa
scaffold12031_size7885	7885	0.467089	2	Bacteria
scaffold12032_size7885	7885	0.437286	27	Metazoa
scaffold12033_size7883	7883	0.455410	1	Bacteria
scaffold12034_size7883	7883	0.469745	25	Metazoa
scaffold12035_size7883	7883	0.534314	2	Bacteria
scaffold12036_size7883	7883	0.504884	49	Bacteria
scaffold12037_size7882	7882	0.507359	1	Bacteria
scaffold12038_size7882	7882	0.644126	2	Bacteria
scaffold12039_size7881	7881	0.426088	0	Bacteria
scaffold12040_size7881	7881	0.440046	2	Bacteria
scaffold12041_size7881	7881	0.427103	1	Bacteria
scaffold12042_size7880	7880	0.496827	74	Metazoa
scaffold12043_size7878	7878	0.491495	1	Bacteria
scaffold12044_size7878	7878	0.448464	2	Bacteria
scaffold12045_size7877	7877	0.475816	20	Metazoa
scaffold12046_size7877	7877	0.675765	2	Bacteria
scaffold12048_size10465	10465	0.506163	20	Metazoa
scaffold12050_size7875	7875	0.491175	37	Metazoa
scaffold12051_size7874	7874	0.588900	3	Bacteria
scaffold12053_size7873	7873	0.601550	2	Bacteria
scaffold12055_size7872	7872	0.455285	46	Bacteria
scaffold12056_size7872	7872	0.455030	26	Metazoa
scaffold12057_size7871	7871	0.464617	13	Metazoa
scaffold12058_size7870	7870	0.458577	52	Metazoa
scaffold12059_size10258	10258	0.498322	48	Metazoa
scaffold12060_size7866	7866	0.474701	17	Metazoa
scaffold12061_size7865	7865	0.435474	5	Bacteria
scaffold12064_size7864	7864	0.376399	2	Bacteria
scaffold12065_size7864	7864	0.481816	14	Metazoa
scaffold12066_size7863	7863	0.648226	2	Bacteria
scaffold12067_size7863	7863	0.422104	1	Bacteria
scaffold12068_size7862	7862	0.454719	7	Metazoa
scaffold12069_size7862	7862	0.495167	39	Metazoa
scaffold12070_size7860	7860	0.604962	1	Bacteria
scaffold12071_size7860	7860	0.620229	2	Bacteria
scaffold12072_size7860	7860	0.462087	26	Metazoa
scaffold12074_size7859	7859	0.486958	1	Bacteria
scaffold12075_size7859	7859	0.458504	5	Metazoa
scaffold12076_size7858	7858	0.439679	1	Bacteria
scaffold12079_size7857	7857	0.492300	1	Bacteria
scaffold12080_size7856	7856	0.525840	1	Bacteria
scaffold12081_size7856	7856	0.637602	2	Bacteria
scaffold12082_size7855	7855	0.645321	2	Bacteria
scaffold12083_size7855	7855	0.410185	1	Bacteria
scaffold12084_size7854	7854	0.464731	18	Metazoa
scaffold12085_size7854	7854	0.486249	18	Metazoa
scaffold12086_size7853	7853	0.481727	45	Metazoa
scaffold12088_size7851	7851	0.633040	2	Bacteria
scaffold12091_size7849	7849	0.354950	1	Bacteria
scaffold12092_size7849	7849	0.475857	1	Bacteria
scaffold12094_size7847	7847	0.490056	27	Metazoa
scaffold12095_size7847	7847	0.485408	24	Metazoa
scaffold12096_size7847	7847	0.476870	64	Metazoa
scaffold12097_size7846	7846	0.458705	30	Metazoa
scaffold12099_size7846	7846	0.458195	24	Metazoa
scaffold12100_size7846	7846	0.423528	0	Bacteria
scaffold12101_size7845	7845	0.643212	2	Bacteria
scaffold12102_size7845	7845	0.454685	43	Metazoa
scaffold12103_size7845	7845	0.479669	39	Metazoa
scaffold12104_size7845	7845	0.664500	1	Bacteria
scaffold12105_size7844	7844	0.451683	1	Bacteria
scaffold12107_size7841	7841	0.550568	1	Bacteria
scaffold12108_size7841	7841	0.479531	32	Metazoa
scaffold12110_size7840	7840	0.514541	16	Metazoa
scaffold12111_size7840	7840	0.480867	0	Bacteria
scaffold12112_size11113	11113	0.478437	4	Metazoa
scaffold12113_size7838	7838	0.454453	69	Metazoa
scaffold12114_size7838	7838	0.454835	19	Bacteria
scaffold12115_size7838	7838	0.372161	2	Metazoa
scaffold12117_size7838	7838	0.494897	31	Metazoa
scaffold12118_size7837	7837	0.647442	0	Bacteria
scaffold12119_size7837	7837	0.609672	2	Bacteria
scaffold12121_size7836	7836	0.406713	81	Metazoa
scaffold12123_size7835	7835	0.484876	33	Metazoa
scaffold12124_size7832	7832	0.430797	78	Metazoa
scaffold12125_size7832	7832	0.484806	29	Metazoa
scaffold12126_size7831	7831	0.454987	50	Metazoa
scaffold12127_size7830	7830	0.466922	35	Metazoa
scaffold12128_size7829	7829	0.489462	63	Metazoa
scaffold12130_size7828	7828	0.443919	9	Bacteria
scaffold12132_size7827	7827	0.457263	1	Bacteria
scaffold12133_size7827	7827	0.449470	34	Metazoa
scaffold12135_size7826	7826	0.434449	1	Bacteria
scaffold12136_size7826	7826	0.481600	30	other_eukaryote
scaffold12137_size7826	7826	0.475339	19	Metazoa
scaffold12138_size7825	7825	0.472716	59	Metazoa
scaffold12139_size7825	7825	0.456102	46	Metazoa
scaffold12140_size7825	7825	0.448051	5	Bacteria
scaffold12141_size7825	7825	0.601278	0	Bacteria
scaffold12142_size7824	7824	0.353400	0	Bacteria
scaffold12143_size7823	7823	0.561933	1	Bacteria
scaffold12144_size7823	7823	0.431037	1	Bacteria
scaffold12145_size7823	7823	0.646939	2	Bacteria
scaffold12146_size7823	7823	0.466701	78	Metazoa
scaffold12147_size7823	7823	0.486642	33	Metazoa
scaffold12148_size7822	7822	0.490028	63	Metazoa
scaffold12150_size12478	12478	0.496322	46	Metazoa
scaffold12151_size7819	7819	0.473462	435	Metazoa
scaffold12152_size7819	7819	0.645223	2	Bacteria
scaffold12153_size7818	7818	0.533640	0	Bacteria
scaffold12155_size7816	7816	0.365532	2	Metazoa
scaffold12156_size11340	11340	0.417409	32	Bacteria
scaffold12157_size7815	7815	0.580806	2	Bacteria
scaffold12158_size7815	7815	0.523225	66	Metazoa
scaffold12160_size7814	7814	0.541848	2	Bacteria
scaffold12161_size7813	7813	0.454755	37	Bacteria
scaffold12162_size7812	7812	0.503712	0	Bacteria
scaffold12163_size7810	7810	0.502945	42	Metazoa
scaffold12166_size7807	7807	0.364160	1	Metazoa
scaffold12167_size7805	7805	0.501730	11	Bacteria
scaffold12169_size7803	7803	0.466615	56	other_eukaryote
scaffold12170_size7803	7803	0.365500	1	Metazoa
scaffold12171_size7803	7803	0.462130	16	Metazoa
scaffold12172_size10268	10268	0.488069	23	Metazoa
scaffold12173_size7801	7801	0.475641	37	Metazoa
scaffold12174_size7801	7801	0.520062	0	Bacteria
scaffold12175_size7801	7801	0.485579	12	Metazoa
scaffold12176_size7800	7800	0.576538	2	Bacteria
scaffold12177_size7800	7800	0.331538	1	Bacteria
scaffold12178_size12043	12043	0.441621	14	Metazoa
scaffold12179_size7799	7799	0.443390	64	Metazoa
scaffold12180_size7799	7799	0.466855	49	Metazoa
scaffold12181_size7799	7799	0.485575	51	Metazoa
scaffold12183_size7797	7797	0.443119	1	Bacteria
scaffold12184_size7795	7795	0.449775	51	Metazoa
scaffold12185_size7794	7794	0.467154	26	Metazoa
scaffold12187_size7793	7793	0.466316	12	Metazoa
scaffold12188_size7793	7793	0.634031	0	Bacteria
scaffold12189_size7792	7792	0.461756	51	Metazoa
scaffold12191_size7791	7791	0.562572	1	Bacteria
scaffold12192_size7791	7791	0.374663	1	Bacteria
scaffold12194_size7790	7790	0.424904	44	Metazoa
scaffold12195_size7790	7790	0.472144	35	Metazoa
scaffold12196_size7788	7788	0.449538	45	Metazoa
scaffold12197_size7788	7788	0.458654	31	Metazoa
scaffold12198_size7787	7787	0.464364	4	other_eukaryote
scaffold12199_size7786	7786	0.561521	0	Bacteria
scaffold12200_size7784	7784	0.478032	68	Metazoa
scaffold12201_size15274	15274	0.492209	19	Metazoa
scaffold12202_size7784	7784	0.481501	21	Metazoa
scaffold12203_size7780	7780	0.436632	1	Bacteria
scaffold12204_size7780	7780	0.648201	0	Bacteria
scaffold12205_size7778	7778	0.606326	2	Bacteria
scaffold12206_size7778	7778	0.511443	20	Metazoa
scaffold12207_size7777	7777	0.519609	6	Bacteria
scaffold12208_size7777	7777	0.474476	6	Metazoa
scaffold12209_size7777	7777	0.361450	2	Metazoa
scaffold12210_size7776	7776	0.533565	1	Bacteria
scaffold12211_size7776	7776	0.572402	4	Bacteria
scaffold12212_size12401	12401	0.470436	24	Metazoa
scaffold12214_size7776	7776	0.464635	35	Metazoa
scaffold12215_size7775	7775	0.532862	37	Metazoa
scaffold12216_size7775	7775	0.436399	2	Bacteria
scaffold12217_size7774	7774	0.596475	1	Bacteria
scaffold12219_size7772	7772	0.448019	54	Metazoa
scaffold12221_size7772	7772	0.462687	55	Metazoa
scaffold12225_size7768	7768	0.417997	1	Bacteria
scaffold12226_size7768	7768	0.360582	1	Metazoa
scaffold12227_size7766	7766	0.464589	5	Metazoa
scaffold12228_size7765	7765	0.460528	38	Metazoa
scaffold12229_size7764	7764	0.481865	21	other_eukaryote
scaffold12231_size7764	7764	0.637043	2	Bacteria
scaffold12233_size7763	7763	0.481644	0	Metazoa
scaffold12234_size7762	7762	0.457228	90	Metazoa
scaffold12235_size7762	7762	0.482608	0	Bacteria
scaffold12237_size7762	7762	0.477068	64	other_eukaryote
scaffold12238_size7762	7762	0.487246	8	Metazoa
scaffold12239_size7760	7760	0.356959	2	Metazoa
scaffold12241_size7759	7759	0.620570	2	Bacteria
scaffold12242_size7758	7758	0.615880	3	Bacteria
scaffold12243_size7758	7758	0.553622	0	Bacteria
scaffold12244_size7757	7757	0.436509	33	Metazoa
scaffold12245_size7756	7756	0.562145	54	Metazoa
scaffold12246_size7753	7753	0.478782	1	Bacteria
scaffold12247_size7753	7753	0.360635	2	Metazoa
scaffold12248_size7752	7752	0.454205	6	Viridiplantae
scaffold12249_size7752	7752	0.491873	96	other_eukaryote
scaffold12250_size7752	7752	0.483875	72	Metazoa
scaffold12251_size7751	7751	0.562637	1	Bacteria
scaffold12252_size7750	7750	0.483355	16	Metazoa
scaffold12253_size7750	7750	0.491355	27	Bacteria
scaffold12255_size7749	7749	0.450639	0	Bacteria
scaffold12256_size7748	7748	0.443986	25	Metazoa
scaffold12257_size7747	7747	0.481089	63	other_eukaryote
scaffold12258_size7746	7746	0.468887	1	Bacteria
scaffold12259_size7746	7746	0.606119	0	Bacteria
scaffold12264_size7743	7743	0.435232	73	Metazoa
scaffold12267_size7740	7740	0.645349	2	Bacteria
scaffold12268_size7740	7740	0.667959	0	Bacteria
scaffold12270_size7739	7739	0.637938	2	Bacteria
scaffold12271_size7739	7739	0.508980	38	Bacteria
scaffold12272_size7739	7739	0.484171	23	Metazoa
scaffold12273_size7738	7738	0.658439	3	Bacteria
scaffold12274_size7736	7736	0.437823	36	Metazoa
scaffold12275_size7736	7736	0.494571	60	Metazoa
scaffold12276_size7736	7736	0.422311	77	Metazoa
scaffold12277_size7736	7736	0.454111	31	Metazoa
scaffold12278_size7736	7736	0.494312	20	Metazoa
scaffold12281_size7734	7734	0.645979	0	Bacteria
scaffold12282_size7733	7733	0.660287	0	Bacteria
scaffold12283_size7733	7733	0.433079	18	Metazoa
scaffold12284_size7732	7732	0.622737	0	Bacteria
scaffold12285_size7732	7732	0.474004	41	Metazoa
scaffold12286_size7732	7732	0.441671	5	Metazoa
scaffold12287_size7732	7732	0.481376	30	Metazoa
scaffold12288_size7731	7731	0.459578	80	Metazoa
scaffold12290_size7730	7730	0.422639	25	Metazoa
scaffold12291_size7729	7729	0.447535	5	Metazoa
scaffold12292_size10092	10092	0.483005	53	Bacteria
scaffold12293_size7726	7726	0.493011	29	Metazoa
scaffold12294_size7726	7726	0.584779	1	Bacteria
scaffold12296_size7726	7726	0.459746	1	Bacteria
scaffold12297_size7725	7725	0.457346	38	Metazoa
scaffold12298_size7725	7725	0.591974	2	Bacteria
scaffold12299_size10823	10823	0.476300	36	Metazoa
scaffold12300_size7725	7725	0.469515	42	Metazoa
scaffold12301_size7724	7724	0.664423	0	Bacteria
scaffold12304_size7723	7723	0.402046	2	Bacteria
scaffold12305_size7723	7723	0.400363	0	Bacteria
scaffold12306_size7723	7723	0.489059	686	Metazoa
scaffold12307_size7722	7722	0.414012	5	Metazoa
scaffold12308_size7722	7722	0.419839	2	Bacteria
scaffold12309_size7720	7720	0.473316	40	Metazoa
scaffold12310_size7718	7718	0.564654	2	Bacteria
scaffold12311_size7718	7718	0.452319	71	Metazoa
scaffold12313_size7716	7716	0.435977	10	Metazoa
scaffold12314_size7716	7716	0.599274	1	Bacteria
scaffold12316_size7715	7715	0.491251	26	Metazoa
scaffold12317_size7715	7715	0.423850	60	Metazoa
scaffold12318_size7713	7713	0.469726	36	Metazoa
scaffold12319_size7713	7713	0.484636	73	Metazoa
scaffold12321_size7710	7710	0.655383	0	Bacteria
scaffold12322_size7707	7707	0.434540	69	Metazoa
scaffold12323_size7706	7706	0.410719	2	Bacteria
scaffold12326_size7704	7704	0.482347	0	Bacteria
scaffold12327_size7703	7703	0.409191	2	Bacteria
scaffold12329_size7702	7702	0.453259	26	Metazoa
scaffold12331_size7700	7700	0.499870	23	Metazoa
scaffold12332_size7699	7699	0.452916	8	Metazoa
scaffold12333_size7697	7697	0.450955	61	Metazoa
scaffold12334_size7697	7697	0.488502	36	Metazoa
scaffold12335_size7695	7695	0.578038	1	Bacteria
scaffold12336_size10338	10338	0.493937	21	Metazoa
scaffold12337_size7693	7693	0.477707	5	Metazoa
scaffold12338_size7693	7693	0.400624	0	Bacteria
scaffold12339_size7692	7692	0.488430	45	Metazoa
scaffold12340_size7691	7691	0.556885	0	Bacteria
scaffold12342_size7689	7689	0.479516	55	Bacteria
scaffold12343_size7687	7687	0.664499	2	Bacteria
scaffold12344_size7686	7686	0.416081	14	Metazoa
scaffold12345_size7685	7685	0.636174	3	Bacteria
scaffold12346_size7684	7684	0.633915	2	Bacteria
scaffold12347_size7683	7683	0.482494	16	Metazoa
scaffold12350_size7681	7681	0.555006	1	Bacteria
scaffold12351_size7680	7680	0.429036	77	Metazoa
scaffold12352_size7680	7680	0.490625	50	Metazoa
scaffold12354_size7677	7677	0.458252	67	Metazoa
scaffold12355_size7677	7677	0.455516	51	Metazoa
scaffold12356_size7677	7677	0.484955	63	Metazoa
scaffold12357_size7676	7676	0.671443	3	Bacteria
scaffold12358_size7676	7676	0.470558	95	other_eukaryote
scaffold12360_size7676	7676	0.428478	2	Bacteria
scaffold12361_size7675	7675	0.463896	63	Bacteria
scaffold12363_size7674	7674	0.470289	56	Metazoa
scaffold12364_size7673	7673	0.422912	1	Bacteria
scaffold12366_size7672	7672	0.437696	0	Bacteria
scaffold12367_size7671	7671	0.460435	55	Metazoa
scaffold12368_size7671	7671	0.473341	24	Bacteria
scaffold12369_size7671	7671	0.530179	0	Bacteria
scaffold12371_size7670	7670	0.502347	31	Metazoa
scaffold12372_size7668	7668	0.363198	2	Bacteria
scaffold12373_size7668	7668	0.465180	26	Metazoa
scaffold12374_size7665	7665	0.683366	1	Bacteria
scaffold12376_size7664	7664	0.506654	17	Bacteria
scaffold12377_size7663	7663	0.609422	2	Bacteria
scaffold12378_size9969	9969	0.453444	11	Metazoa
scaffold12379_size7661	7661	0.366662	2	Metazoa
scaffold12381_size7660	7660	0.466580	74	Metazoa
scaffold12382_size7659	7659	0.464552	17	Metazoa
scaffold12383_size7659	7659	0.475388	17	Metazoa
scaffold12384_size7659	7659	0.341037	0	Metazoa
scaffold12385_size7659	7659	0.618227	2	Bacteria
scaffold12386_size7658	7658	0.465526	42	Bacteria
